Date,ABL,ACI,ALW,AADs,AGA,AYRTN,BOPP,CAL,CMLT,CFAO,CLYD,CPC,EGH,ETI,EGL,FML,GCB,GOIL,GSR,GWEB,GGBL,HFC,MLC,PKL,PBC,PZC,SWL,SG-SSB,SIC,SCB,SPL,TOTAL,TRANSOL,TBL ,TLW,UNIL,UTB,MAC,ADB,ACCESS,MTN,DASPHARMA
05/02/2014,,0.06,0.05,0.52,37,0.17,3.25,1.04,0.16,,0.04,0.02,7.59,0.23,1.99,6.95,5,0.89,2.75,0.04,6.2,0.94,0.35,0.06,0.17,0.68,0.03,0.8,0.39,20.53,0.04,5.02,0.03,0.3,34.95,18.1,0.46,,,,,
06/02/2014,,0.06,0.05,0.52,37,0.17,3.25,1.02,0.16,,0.04,0.02,7.6,0.23,2.04,6.96,5.02,0.88,2.75,0.04,6.2,0.94,0.35,0.06,0.17,0.68,0.03,0.82,0.39,20.53,0.04,5.02,0.03,0.3,34.95,18.1,0.46,,,,,
07/02/2014,,0.06,0.05,0.52,37,0.17,3.28,1.02,0.16,,0.04,0.02,7.98,0.21,2.05,6.99,5,0.88,2.75,0.04,6.2,0.94,0.35,0.06,0.17,0.68,0.03,0.82,0.39,20.55,0.04,5.02,0.03,0.3,34.95,18.1,0.46,,,,,
10/02/2014,,0.06,0.05,0.52,37,0.17,3.3,1.03,0.16,,0.04,0.02,7.98,0.2,2.07,6.99,4.95,0.88,2.75,0.04,6.2,0.96,0.35,0.06,0.17,0.68,0.03,0.84,0.39,20.55,0.04,5.02,0.03,0.3,34.94,18.1,0.46,,,,,
11/02/2014,,0.06,0.06,0.52,37,0.17,3.3,1.04,0.16,,0.04,0.02,7.98,0.2,2.11,7.05,4.8,0.88,2.75,0.04,6.2,0.98,0.38,0.06,0.17,0.67,0.03,0.84,0.39,20.55,0.04,5.03,0.03,0.3,34.94,18.1,0.46,,,,,
12/02/2014,,0.06,0.06,0.52,37,0.17,3.3,1.04,0.16,,0.04,0.02,7.98,0.21,2.25,7.12,4.75,0.87,2.75,0.04,6.18,1,0.38,0.06,0.17,0.67,0.03,0.9,0.39,20.55,0.04,5.04,0.03,0.3,34.94,18.1,0.47,,,,,
13/02/2014,,0.06,0.06,0.52,37,0.17,3.3,1.04,0.16,,0.04,0.02,7.98,0.2,2.25,7.12,4.65,0.87,2.75,0.04,6.18,1,0.38,0.06,0.17,0.67,0.03,1,0.39,20.55,0.04,5.04,0.03,0.3,31.36,18.1,0.48,,,,,
14/02/2014,,0.06,0.06,0.52,37,0.17,3.28,1.04,0.16,,0.04,0.02,7.98,0.21,2.25,7.13,4.65,0.87,2.75,0.04,6.17,1.01,0.38,0.06,0.17,0.67,0.03,1.01,0.39,20.55,0.04,5.05,0.03,0.26,31,18.1,0.48,,,,,
17/02/2014,,0.06,0.06,0.52,37,0.17,3.29,1.02,0.16,,0.04,0.02,7.98,0.21,2.5,7.15,4.53,0.87,2.75,0.04,6.17,1.01,0.38,0.06,0.17,0.66,0.03,1.02,0.39,20.55,0.04,5.07,0.03,0.26,31,18.1,0.48,,,,,
18/02/2014,,0.06,0.05,0.52,37,0.17,3.3,1.02,0.16,,0.04,0.02,7.98,0.22,2.4,7.19,4.5,0.86,2.75,0.04,6,1.04,0.38,0.06,0.17,0.66,0.03,1.02,0.39,20.55,0.04,5.07,0.03,0.26,31,18.1,0.48,,,,,
19/02/2014,,0.06,0.05,0.52,37,0.17,3.29,1.02,0.16,,0.04,0.02,7.98,0.22,2.41,7.19,4.45,0.86,2.75,0.04,6,1.09,0.38,0.06,0.17,0.66,0.03,1.07,0.4,20.56,0.04,5.15,0.03,0.26,31,18.1,0.48,,,,,
20/02/2014,,0.06,0.05,0.52,37,0.17,3.29,1.01,0.16,,0.04,0.02,7.98,0.22,2.5,7.19,4.45,0.85,2.75,0.04,6,1,0.38,0.06,0.17,0.66,0.03,1.18,0.4,20.55,0.04,5.22,0.03,0.26,31,18.1,0.48,,,,,
21/02/2014,,0.06,0.05,0.52,37,0.17,3.29,1.01,0.16,,0.04,0.02,7.98,0.22,2.5,7.24,4.45,0.85,2.75,0.04,6,1,0.38,0.06,0.17,0.66,0.03,1.18,0.4,20.55,0.04,5.22,0.03,0.26,31,18.1,0.49,,,,,
24/02/2014,,0.06,0.05,0.52,37,0.17,3.28,1.01,0.16,,0.04,0.02,7.98,0.22,2.5,7.24,4.35,0.85,2.75,0.04,6,1,0.38,0.06,0.17,0.66,0.03,1.18,0.4,20.55,0.04,5.22,0.03,0.26,31,18.1,0.49,,,,,
25/02/2014,,0.06,0.06,0.52,37,0.17,3.28,1.01,0.16,,0.04,0.02,7.96,0.22,2.5,7.26,4.21,0.85,2.75,0.04,6,1,0.38,0.06,0.17,0.66,0.03,1.18,0.41,20.55,0.04,5.22,0.03,0.26,31,18.1,0.49,,,,,
26/02/2014,,0.06,0.06,0.52,37,0.17,3.28,1.01,0.16,,0.04,0.02,7.96,0.22,2.5,7.3,4.1,0.85,2.75,0.04,6,1,0.39,0.06,0.17,0.66,0.03,1.18,0.42,20.55,0.04,5.22,0.03,0.26,31,18.1,0.49,,,,,
27/02/2014,,0.06,0.05,0.52,37,0.17,3.28,1.01,0.16,,0.04,0.02,7.96,0.21,2.5,7.32,4.1,0.85,2.75,0.04,6,1,0.39,0.06,0.17,0.66,0.03,1.18,0.43,20.55,0.04,5.22,0.03,0.26,31,18.1,0.49,,,,,
28/02/2014,,0.06,0.05,0.52,37,0.17,3.15,1.01,0.16,,0.04,0.02,7.92,0.22,2.5,7.32,4.1,0.85,2.75,0.04,6,1,0.39,0.06,0.17,0.66,0.03,1.18,0.44,20.55,0.04,5.22,0.03,0.25,31,18.1,0.49,,,,,
03/03/2014,,0.06,0.05,0.52,37,0.17,3.15,1.01,0.16,,0.04,0.02,7.9,0.22,2.5,7.33,4.1,0.85,2.75,0.04,6,1,0.39,0.06,0.17,0.66,0.03,1.18,0.47,20.55,0.04,5.22,0.03,0.25,31.5,18.1,0.49,,,,,
04/03/2014,,0.06,0.05,0.52,37,0.17,3.15,1.01,0.16,,0.04,0.02,7.88,0.22,2.5,7.36,4.09,0.85,2.75,0.04,6,1,0.39,0.06,0.17,0.66,0.03,1.18,0.47,20.55,0.04,5.22,0.03,0.25,31.5,18.1,0.48,,,,,
05/03/2014,,0.06,0.05,0.52,37,0.17,3.15,1.01,0.16,,0.04,0.02,7.9,0.22,2.5,7.4,4.1,0.85,2.75,0.04,5.98,1,0.38,0.06,0.17,0.66,0.03,1.18,0.48,20.55,0.04,5.22,0.03,0.25,30,18.1,0.48,,,,,
07/03/2014,,0.06,0.05,0.52,37,0.17,3.15,1.01,0.16,,0.04,0.02,7.87,0.22,2.5,7.41,4.1,0.85,2.75,0.04,5.98,1,0.38,0.06,0.17,0.66,0.03,1.18,0.48,20.55,0.04,5.22,0.03,0.25,30.25,18.1,0.48,,,,,
10/03/2014,,0.06,0.05,0.52,37,0.17,3.15,1.01,0.16,,0.04,0.02,7.87,0.22,2.5,7.41,4.1,0.85,2.75,0.04,5.94,1,0.38,0.06,0.17,0.65,0.03,1.18,0.49,20.55,0.04,5.22,0.03,0.25,30.25,18.1,0.47,,,,,
11/03/2014,,0.06,0.05,0.52,37,0.17,3,0.95,0.16,,0.04,0.02,7.87,0.22,2.4,7.41,4.1,0.77,2.75,0.04,5.94,1.12,0.38,0.06,0.17,0.65,0.03,1,0.49,20.19,0.04,5.4,0.03,0.25,30.25,18.1,0.47,,,,,
12/03/2014,,0.06,0.05,0.52,37,0.17,2.98,1,0.16,,0.04,0.02,7.8,0.22,2.4,7.42,4.1,0.77,2.75,0.04,5.94,1.12,0.38,0.06,0.17,0.64,0.03,1,0.49,20.19,0.04,5.4,0.03,0.25,30.25,18.09,0.46,,,,,
13/03/2014,,0.06,0.06,0.52,37,0.17,2.98,1.02,0.16,,0.04,0.02,7.8,0.22,2.4,7.42,4.1,0.77,2.75,0.04,5.92,1.12,0.38,0.06,0.16,0.64,0.03,1,0.49,20.18,0.04,5.4,0.03,0.25,30.25,18.09,0.46,,,,,
14/03/2014,,0.06,0.06,0.52,37,0.17,3,1.02,0.16,,0.04,0.02,7.78,0.23,2.4,7.42,4.1,0.78,2.75,0.04,5.92,1.12,0.38,0.06,0.16,0.64,0.03,1,0.49,20.16,0.04,5.45,0.03,0.25,30.25,18.09,0.46,,,,,
17/03/2014,,0.06,0.06,0.52,37,0.18,3.05,1.02,0.16,,0.04,0.02,7.75,0.23,2.4,7.43,4.1,0.78,2.75,0.04,5.92,1.12,0.37,0.06,0.16,0.64,0.03,1,0.49,20.14,0.04,5.47,0.03,0.25,30.25,18.09,0.46,,,,,
18/03/2014,,0.06,0.06,0.52,37,0.18,3.07,1.01,0.16,,0.04,0.02,7.7,0.22,2.4,7.43,4.1,0.78,2.75,0.04,5.92,1.12,0.37,0.06,0.16,0.64,0.03,1,0.52,20.09,0.04,5.49,0.03,0.25,30.25,18.09,0.45,,,,,
19/03/2014,,0.06,0.06,0.52,37,0.18,3.07,1,0.16,,0.04,0.02,7.7,0.22,2.4,7.43,4.1,0.78,2.75,0.04,5.92,1.13,0.37,0.06,0.16,0.64,0.03,1,0.5,20.07,0.04,5.49,0.03,0.25,30.25,18.09,0.45,,,,,
20/03/2014,,0.06,0.06,0.52,37,0.18,3.07,1,0.16,,0.04,0.02,7.5,0.22,2.4,7.44,4.1,0.79,2.75,0.04,5.92,1.13,0.37,0.06,0.16,0.64,0.03,1,0.52,20.05,0.04,5.8,0.03,0.25,30.25,18.09,0.44,,,,,
21/03/2014,,0.06,0.06,0.52,37,0.18,3.1,1,0.16,,0.04,0.02,7.5,0.22,2.4,7.44,4.1,0.79,2.75,0.04,5.92,1.13,0.37,0.06,0.16,0.64,0.03,1,0.52,20.05,0.04,5.94,0.03,0.25,30.25,18.09,0.44,,,,,
24/03/2014,,0.06,0.06,0.52,37,0.18,3.1,1,0.16,,0.04,0.02,7.5,0.22,2.4,7.44,4.1,0.81,2.75,0.04,5.9,1.13,0.35,0.06,0.16,0.64,0.03,1,0.52,20,0.04,5.94,0.03,0.25,30.25,18.09,0.43,,,,,
25/03/2014,,0.06,0.06,0.52,37,0.18,3.1,1,0.16,,0.04,0.02,7.47,0.22,2.39,7.44,4.1,0.81,2.75,0.04,5.9,1.14,0.35,0.06,0.16,0.64,0.03,1,0.52,20,0.04,6.16,0.03,0.25,30.25,18.09,0.42,,,,,
26/03/2014,,0.06,0.06,0.52,37,0.18,3.1,1,0.16,,0.04,0.02,7.41,0.22,2.39,7.44,4.1,0.81,2.75,0.04,5.9,1.14,0.35,0.06,0.16,0.63,0.03,1,0.52,20,0.04,6.21,0.03,0.25,30.25,18.09,0.43,,,,,
27/03/2014,,0.06,0.06,0.52,37,0.17,3.01,0.99,0.16,,0.04,0.02,7.2,0.23,2.39,7.45,4.1,0.81,2.75,0.04,5.9,1.2,0.35,0.06,0.16,0.63,0.03,1,0.52,20,0.04,6.5,0.03,0.25,30.25,18.09,0.43,,,,,
28/03/2014,,0.06,0.06,0.52,37,0.18,3.01,0.98,0.16,,0.04,0.02,7.15,0.23,2.39,7.45,4.09,0.81,2.75,0.04,5.9,1.2,0.35,0.06,0.16,0.63,0.03,1,0.52,19.98,0.04,6.5,0.03,0.25,30.25,18.09,0.43,,,,,
31/03/2014,,0.06,0.06,0.52,37,0.18,3.1,0.98,0.16,,0.04,0.02,7.15,0.23,2.39,7.45,4.09,0.81,2.75,0.04,5.9,1.2,0.35,0.06,0.16,0.63,0.03,1,0.52,19.97,0.04,6.48,0.03,0.25,30.25,18.09,0.43,,,,,
01/04/2014,,0.06,0.06,0.52,37,0.18,3.1,0.98,0.16,,0.04,0.02,7.15,0.23,2.39,7.46,4.09,0.82,2.75,0.04,5.9,1.2,0.35,0.06,0.16,0.63,0.03,1,0.52,19.96,0.04,6.53,0.03,0.25,30.25,18.09,0.43,,,,,
02/04/2014,,0.06,0.06,0.52,37,0.18,3.1,0.97,0.16,,0.04,0.02,7.15,0.23,2.39,7.47,4.09,0.82,2.75,0.04,5.9,1.2,0.34,0.06,0.17,0.63,0.03,1,0.52,19.94,0.04,6.51,0.03,0.25,30.25,18.09,0.41,,,,,
03/04/2014,,0.06,0.06,0.52,37,0.18,3.1,0.88,0.16,,0.04,0.02,7.14,0.23,2.39,7.47,4.09,0.83,2.75,0.04,5.9,1.2,0.34,0.06,0.17,0.63,0.03,1,0.52,19.91,0.04,6.53,0.03,0.25,30.09,18.09,0.41,,,,,
04/04/2014,,0.06,0.06,0.52,37,0.18,3.1,0.93,0.16,,0.04,0.02,7.12,0.23,2.39,7.55,4.08,0.85,2.75,0.04,5.87,1.22,0.34,0.06,0.17,0.63,0.03,1,0.52,19.89,0.04,6.55,0.03,0.25,30.09,18.09,0.41,,,,,
07/04/2014,,0.06,0.06,0.52,37,0.18,3.1,0.9,0.16,,0.04,0.02,7,0.23,2.39,7.52,4.07,0.86,2.75,0.04,5.87,1.23,0.34,0.06,0.17,0.63,0.03,1,0.5,19.89,0.03,6.55,0.03,0.25,30.09,18.09,0.41,,,,,
08/04/2014,,0.06,0.06,0.52,37,0.18,3.1,0.88,0.16,,0.04,0.02,6.56,0.23,2.39,7.52,4.06,0.87,2.75,0.04,5.87,1.25,0.34,0.06,0.17,0.63,0.03,1,0.5,19.89,0.03,6.55,0.03,0.25,30.09,18.09,0.45,,,,,
09/04/2014,,0.06,0.06,0.52,37,0.18,3.1,0.88,0.16,,0.04,0.02,6.5,0.23,2.39,7.52,4.05,0.88,2.75,0.04,5.87,1.25,0.33,0.06,0.17,0.63,0.03,0.9,0.5,19.82,0.03,6.56,0.03,0.25,30.09,18.09,0.45,,,,,
10/04/2014,,0.06,0.06,0.52,37,0.18,3.1,0.88,0.16,,0.04,0.02,6.5,0.23,2.39,7.52,4.05,0.88,2.75,0.04,5.87,1.25,0.35,0.06,0.17,0.63,0.03,0.9,0.5,19.7,0.03,6.56,0.03,0.25,30.09,18.09,0.45,,,,,
11/04/2014,,0.06,0.06,0.52,37,0.18,3.01,0.87,0.16,,0.04,0.02,6.5,0.23,2.38,7.52,4.04,0.88,2.75,0.04,5.87,1.25,0.35,0.06,0.17,0.63,0.03,0.9,0.48,19.65,0.04,6.56,0.03,0.25,30.09,18.09,0.45,,,,,
14/04/2014,,0.06,0.06,0.52,37,0.18,3,0.88,0.16,,0.04,0.02,6.3,0.22,2.37,7.52,4.01,0.88,2.75,0.04,5.81,1.25,0.35,0.06,0.17,0.63,0.03,0.9,0.47,19.6,0.04,6.55,0.03,0.25,30.09,18.09,0.45,,,,,
15/04/2014,,0.06,0.06,0.52,37,0.18,3,0.88,0.16,,0.04,0.02,6.27,0.21,2.35,7.52,4.01,0.88,2.75,0.04,5.8,1.25,0.35,0.06,0.17,0.63,0.03,0.85,0.46,19,0.04,6.55,0.03,0.25,30.09,18.09,0.44,,,,,
16/04/2014,,0.06,0.06,0.52,37,0.17,3,0.88,0.16,,0.04,0.02,6.2,0.22,2.35,7.52,4.01,0.88,2.75,0.04,5.8,1.25,0.35,0.06,0.17,0.63,0.03,0.8,0.46,19.02,0.04,6.55,0.03,0.25,30.09,18.08,0.44,,,,,
17/04/2014,,0.06,0.06,0.52,37,0.17,2.9,0.87,0.16,,0.04,0.02,6.2,0.22,2.29,7.52,4,0.88,2.75,0.04,5.78,1.25,0.35,0.06,0.17,0.63,0.03,0.75,0.43,18.92,0.04,6.53,0.03,0.25,30.09,18.08,0.43,,,,,
22/04/2014,,0.06,0.06,0.52,37,0.17,2.9,0.88,0.16,,0.04,0.02,6.2,0.22,2.29,7.52,4,0.88,2.75,0.04,5.78,1.25,0.35,0.06,0.17,0.62,0.03,0.75,0.43,18.97,0.04,6.53,0.03,0.25,30.09,18.08,0.43,,,,,
23/04/2014,,0.06,0.06,0.52,37,0.17,2.9,1,0.16,,0.04,0.02,6.2,0.22,2.29,7.52,4,0.88,2.75,0.04,5.78,1.25,0.35,0.06,0.17,0.62,0.03,0.75,0.43,18.97,0.04,6.53,0.03,0.25,30.09,18.08,0.43,3.1,,,,
24/04/2014,,0.06,0.06,0.52,37,0.17,2.9,0.9,0.16,,0.04,0.02,6.2,0.22,2.29,7.52,4.01,0.89,2.75,0.04,5.78,1.25,0.35,0.06,0.15,0.62,0.03,0.75,0.42,18.98,0.04,6.53,0.03,0.25,30.09,18.08,0.43,3.5,,,,
25/04/2014,,0.06,0.06,0.52,37,0.17,2.9,0.9,0.16,,0.04,0.02,6.2,0.22,2.29,7.52,4.01,0.89,2.75,0.04,5.78,1.25,0.35,0.06,0.15,0.62,0.03,0.7,0.42,18.97,0.04,6.5,0.03,0.25,30.09,18.08,0.43,3.5,,,,
28/04/2014,,0.06,0.06,0.52,37,0.17,2.5,0.88,0.16,,0.04,0.02,6,0.22,2.29,7.52,4.01,0.9,2.75,0.04,5.78,1.25,0.35,0.06,0.15,0.6,0.03,0.7,0.4,18.97,0.04,6.5,0.03,0.25,30.09,18.08,0.43,3.5,,,,
29/04/2014,,0.06,0.06,0.52,37,0.17,2.5,0.86,0.16,,0.04,0.02,6,0.22,2.29,7.52,4.01,0.89,2.75,0.04,5.78,1.25,0.34,0.06,0.15,0.6,0.03,0.69,0.4,18.97,0.04,6.5,0.03,0.25,30.08,18.08,0.42,3.5,,,,
30/04/2014,,0.06,0.06,0.52,37,0.17,2.5,0.86,0.16,,0.04,0.02,6,0.22,2.29,7.52,4.01,0.89,2.75,0.04,5.78,1.25,0.34,0.06,0.15,0.6,0.03,0.68,0.4,18.97,0.04,6.5,0.03,0.25,30.08,18.08,0.42,3.5,,,,
02/05/2014,,0.06,0.06,0.52,37,0.17,2.5,0.88,0.16,,0.04,0.02,6,0.22,2.29,7.48,4.01,0.89,2.75,0.04,5.78,1.25,0.34,0.06,0.15,0.6,0.03,0.66,0.4,18.97,0.04,6.5,0.03,0.25,30.08,18.08,0.42,3.5,,,,
05/05/2014,,0.05,0.06,0.52,37,0.17,2.5,0.88,0.16,,0.04,0.02,6.19,0.21,2.27,7.47,4.01,0.89,2.75,0.04,5.78,1.29,0.34,0.06,0.15,0.6,0.03,0.64,0.35,18.97,0.04,6.45,0.03,0.25,30.08,18.08,0.42,3.5,,,,
06/05/2014,,0.05,0.06,0.52,37,0.17,2.5,0.87,0.16,,0.04,0.02,6.2,0.21,2.27,7.47,4.01,0.89,2.75,0.04,5.78,1.29,0.34,0.06,0.15,0.6,0.03,0.64,0.35,18.97,0.04,6.45,0.03,0.25,30.08,18.08,0.42,3.5,,,,
07/05/2014,,0.05,0.06,0.52,37,0.17,2.5,0.87,0.16,,0.04,0.02,6.2,0.2,2.27,7.47,4,0.9,2.75,0.04,5.78,1.29,0.34,0.06,0.15,0.6,0.03,0.64,0.35,18.96,0.04,6.45,0.03,0.25,30.51,18.08,0.41,3.5,,,,
08/05/2014,,0.05,0.05,0.52,37,0.17,2.5,0.87,0.16,,0.04,0.02,6.2,0.2,2.23,7.47,4,0.9,2.75,0.04,5.78,1.29,0.34,0.06,0.15,0.6,0.03,0.63,0.35,18.96,0.04,6.45,0.03,0.25,34.91,18.08,0.41,3.5,,,,
09/05/2014,,0.04,0.05,0.52,37,0.17,2.48,0.87,0.16,,0.04,0.02,6.2,0.2,2.2,7.47,4,0.9,2.75,0.04,5.78,1.29,0.34,0.06,0.15,0.6,0.03,0.62,0.35,18.96,0.04,6.45,0.03,0.25,34.9,18.08,0.41,3.5,,,,
12/05/2014,,0.04,0.05,0.52,37,0.17,2.4,0.87,0.16,,0.04,0.02,6.2,0.19,2.2,7.44,4.01,0.9,2.75,0.04,5.78,1.32,0.34,0.06,0.15,0.6,0.03,0.64,0.35,18.96,0.04,6.4,0.03,0.25,35,18.08,0.41,3.5,,,,
13/05/2014,,0.04,0.05,0.52,37,0.17,2.4,0.87,0.16,,0.04,0.02,6.2,0.18,2.18,7.44,4.02,0.9,2.75,0.04,5.78,1.32,0.34,0.06,0.15,0.6,0.03,0.64,0.35,18.86,0.04,6.42,0.03,0.25,35,18.08,0.42,3.5,,,,
14/05/2014,,0.04,0.05,0.52,37,0.17,2.4,0.87,0.16,,0.04,0.02,6.2,0.17,2.16,7.42,4.04,0.9,2.75,0.04,5.75,1.32,0.34,0.06,0.15,0.58,0.03,0.64,0.35,18.79,0.04,6.42,0.03,0.24,35,18.08,0.42,3.5,,,,
15/05/2014,,0.04,0.05,0.52,37,0.17,2.4,0.87,0.16,,0.04,0.02,6.3,0.19,2.16,7.42,4.08,0.9,2.75,0.04,5.75,1.32,0.34,0.06,0.15,0.58,0.03,0.65,0.35,18.74,0.04,6.42,0.03,0.24,35,18.05,0.39,3.5,,,,
16/05/2014,,0.04,0.05,0.52,37,0.17,2.4,0.87,0.16,,0.04,0.02,6.3,0.2,2.16,7.42,4.08,0.9,2.75,0.04,5.75,1.32,0.34,0.06,0.15,0.58,0.03,0.69,0.35,18.5,0.04,6.42,0.03,0.24,35,18.05,0.4,3.5,,,,
19/05/2014,,0.04,0.05,0.52,37,0.17,2.36,0.87,0.16,,0.04,0.02,6.31,0.2,2.16,7.4,4.09,0.9,2.75,0.04,5.75,1.33,0.33,0.06,0.15,0.58,0.03,0.73,0.35,18.44,0.04,6.4,0.03,0.24,35,18.05,0.4,3.5,,,,
20/05/2014,,0.03,0.05,0.52,37,0.17,2.35,0.87,0.16,,0.04,0.02,6.35,0.2,2.16,7.38,4.1,0.9,2.75,0.04,5.66,1.33,0.33,0.06,0.15,0.58,0.03,0.8,0.35,18.2,0.04,6.4,0.03,0.25,35,18.05,0.38,3.5,,,,
21/05/2014,,0.03,0.05,0.52,37,0.17,2.35,0.87,0.16,,0.04,0.02,6.38,0.2,2.12,7.38,4.13,0.9,2.75,0.04,5.65,1.33,0.33,0.06,0.13,0.58,0.03,0.8,0.35,18.2,0.04,6.4,0.03,0.25,35,18.05,0.38,3.5,,,,
22/05/2014,,0.03,0.05,0.52,37,0.17,2.35,0.88,0.16,,0.04,0.02,6.41,0.21,2.08,7.35,4.14,0.9,2.75,0.04,5.58,1.34,0.33,0.06,0.13,0.58,0.03,0.81,0.35,18.17,0.04,6.4,0.03,0.25,35,17.98,0.38,3.5,,,,
23/05/2014,,0.03,0.05,0.52,37,0.17,2.35,0.88,0.16,,0.04,0.02,6.46,0.2,2,7.35,4.18,0.9,2.75,0.04,5.58,1.34,0.33,0.06,0.13,0.58,0.03,0.83,0.37,18,0.04,6.4,0.03,0.25,35,17.98,0.38,3.5,,,,
27/05/2014,,0.03,0.05,0.52,37,0.17,2.3,0.88,0.16,,0.04,0.02,6.52,0.22,2,7.35,4.32,0.9,2.75,0.04,5.58,1.34,0.33,0.06,0.13,0.58,0.04,0.85,0.38,17.9,0.04,6.4,0.03,0.25,35,17.98,0.38,3.5,,,,
28/05/2014,,0.03,0.05,0.52,37,0.17,2.3,0.88,0.16,,0.04,0.02,6.56,0.22,2,7.33,4.44,0.9,2.75,0.04,5.58,1.34,0.33,0.06,0.13,0.58,0.04,0.9,0.4,17.8,0.04,6.4,0.03,0.25,35,17.98,0.37,3.5,,,,
29/05/2014,,0.03,0.05,0.52,37,0.17,2.3,0.88,0.16,,0.04,0.02,6.8,0.22,1.88,7.33,4.85,0.9,2.75,0.04,5.58,1.4,0.29,0.06,0.13,0.58,0.04,0.92,0.4,17.89,0.04,6.4,0.03,0.25,35,17.98,0.35,3.1,,,,
30/05/2014,,0.03,0.05,0.52,37,0.17,2.3,0.88,0.16,,0.04,0.02,6.9,0.22,1.86,7,5.02,0.9,2.75,0.04,5.58,1.45,0.29,0.06,0.13,0.58,0.04,0.92,0.43,17.9,0.04,6.4,0.03,0.25,35,17.98,0.35,3.1,,,,
02/06/2014,,0.03,0.05,0.52,37,0.17,2.35,0.88,0.16,,0.04,0.02,6.9,0.22,1.75,7,5.1,0.9,2.75,0.04,5.58,1.45,0.29,0.06,0.14,0.58,0.04,0.93,0.43,18,0.04,6.4,0.03,0.25,35,17.98,0.35,3.1,,,,
03/06/2014,,0.03,0.05,0.52,37,0.17,2.35,0.88,0.16,,0.04,0.02,6.9,0.22,1.61,7,5.17,0.9,2.75,0.04,5.58,1.45,0.29,0.06,0.14,0.58,0.04,0.93,0.43,18,0.04,6.4,0.03,0.25,35,17.98,0.34,3.1,,,,
04/06/2014,,0.03,0.05,0.52,37,0.17,2.4,0.88,0.16,,0.04,0.02,7.05,0.21,1.53,7,5.33,0.9,2.75,0.04,5.48,1.45,0.29,0.06,0.14,0.58,0.04,0.93,0.43,18,0.04,6.4,0.03,0.25,35,17.9,0.36,3.1,,,,
05/06/2014,,0.03,0.05,0.52,37,0.17,2.48,0.88,0.16,,0.04,0.02,7.05,0.22,1.42,7,5.35,0.9,2.75,0.04,5.48,1.45,0.29,0.06,0.14,0.58,0.04,0.93,0.43,18,0.04,6.4,0.03,0.25,35,17.9,0.37,3.1,,,,
06/06/2014,,0.03,0.05,0.52,37,0.17,2.48,0.88,0.16,,0.04,0.02,7.05,0.23,1.42,7,5.35,0.9,2.75,0.04,5.48,1.45,0.29,0.06,0.14,0.58,0.04,0.92,0.42,18,0.04,6.57,0.03,0.25,35,17.9,0.37,3.1,,,,
09/06/2014,,0.03,0.05,0.52,37,0.17,2.48,0.89,0.16,,0.04,0.02,7.02,0.25,1.45,7,5.35,0.95,2.75,0.04,5.48,1.47,0.29,0.06,0.14,0.58,0.04,0.92,0.42,18,0.04,6.57,0.03,0.24,35,17.9,0.39,3.1,,,,
10/06/2014,,0.03,0.05,0.52,37,0.17,2.48,0.89,0.16,,0.04,0.02,7,0.25,1.48,7,5.35,0.95,2.75,0.04,5.48,1.47,0.29,0.06,0.14,0.58,0.04,0.92,0.4,18,0.04,6.57,0.03,0.24,35,17.9,0.39,3.1,,,,
11/06/2014,,0.03,0.05,0.52,37,0.17,2.41,0.89,0.16,,0.04,0.02,7,0.23,1.5,7,5.35,0.95,2.75,0.04,5.48,1.6,0.29,0.06,0.14,0.57,0.04,0.91,0.4,18,0.04,6.57,0.03,0.24,35,17.9,0.4,3.1,,,,
12/06/2014,,0.03,0.05,0.52,37,0.17,2.41,0.89,0.15,,0.04,0.02,7.02,0.23,1.7,6.98,5.35,0.96,2.75,0.04,5.48,1.6,0.29,0.06,0.14,0.57,0.04,0.9,0.4,18,0.04,6.57,0.03,0.24,35,17.9,0.4,3.1,,,,
13/06/2014,,0.03,0.05,0.52,37,0.17,2.41,0.88,0.15,,0.04,0.02,7.05,0.24,1.78,6.96,5.35,1,2.75,0.04,5.25,1.6,0.29,0.06,0.14,0.57,0.04,0.9,0.4,18.01,0.04,6.57,0.03,0.24,34.79,17.62,0.4,3.1,,,,
16/06/2014,,0.03,0.05,0.52,37,0.17,2.41,0.87,0.15,,0.04,0.02,7.06,0.25,1.79,6.96,5.36,0.95,2.75,0.04,5.25,1.55,0.29,0.06,0.14,0.57,0.04,0.89,0.4,18.01,0.04,6.54,0.03,0.24,34.79,17.62,0.4,3.1,,,,
17/06/2014,,0.03,0.05,0.52,37,0.17,2.42,0.86,0.15,,0.04,0.02,7.08,0.25,1.8,6.96,5.38,0.95,2.75,0.04,5.25,1.55,0.29,0.06,0.14,0.57,0.04,0.89,0.4,18.03,0.04,6.54,0.03,0.24,34.79,17.62,0.4,3.1,,,,
18/06/2014,,0.03,0.05,0.52,37,0.17,2.42,0.87,0.15,,0.04,0.02,7.1,0.25,1.8,6.83,5.39,0.95,2.75,0.04,5.25,1.55,0.29,0.06,0.14,0.57,0.04,0.86,0.41,18.05,0.04,6.54,0.03,0.24,32,17.62,0.35,3.1,,,,
